Match Num,Team,Number,Name,Points Scored,Attacks Won,Attacks Attempted,Blocks Won,Blocks Attempted,Serves Won,Serves Attempted
62,DOM,7,Niverka Dharlenis Marte Frica,1,0,3,1,9,0,13
62,DOM,1,Annerys Victoria Vargas Valdez,0,0,0,0,2,0,0
62,DOM,2,Yaneirys Rodriguez Duran,0,0,0,0,0,0,0
62,DOM,6,Camil Inmaculada Dominguez Martinez,0,0,0,0,0,0,0
62,DOM,8,Candida Estefany Arias Perez,0,0,0,0,0,0,0
62,DOM,14,Prisilla Rivera Brens,0,0,0,0,0,0,2
62,DOM,16,Yonkaira Paola Peña Isabel,0,0,0,0,0,0,0
62,DOM,17,Gina Altagracia Mambru Casilla,0,0,0,0,0,0,0
62,DOM,25,Larysmer Martinez Caro,0,0,0,0,0,0,0
6,JPN,2,Sarina Koga,28,26,75,1,9,1,16
6,JPN,7,Yuki Ishii,21,21,49,0,10,0,16
6,JPN,4,Risa Shinnabe,12,11,23,0,4,1,16
6,JPN,5,Erika Shinomiya,9,5,10,4,17,0,15
6,JPN,13,Mai Okumura,7,6,8,0,22,1,12
6,JPN,21,Miwako Osanai,6,5,13,1,1,0,2
6,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
6,JPN,6,Haruka Miyashita,0,0,0,0,0,0,1
6,JPN,11,Yurie Nabeya,0,0,0,0,0,0,0
6,JPN,12,Miya Sato,0,0,2,0,4,0,14
6,JPN,14,Mako Kobata,0,0,0,0,0,0,0
6,JPN,18,Akane Moriya,0,0,0,0,0,0,0
6,JPN,24,Aika Akutagawa,0,0,0,0,0,0,0
6,JPN,28,Mayu Ishikawa,0,0,0,0,0,0,6
12,JPN,7,Yuki Ishii,28,24,59,1,8,3,20
12,JPN,28,Mayu Ishikawa,20,19,44,0,2,1,17
12,JPN,4,Risa Shinnabe,9,9,27,0,1,0,11
12,JPN,5,Erika Shinomiya,8,6,10,1,17,1,16
12,JPN,13,Mai Okumura,5,2,13,3,23,0,8
12,JPN,12,Miya Sato,1,0,2,0,6,1,14
12,JPN,2,Sarina Koga,0,0,8,0,0,0,0
12,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
12,JPN,6,Haruka Miyashita,0,0,0,0,0,0,3
12,JPN,11,Yurie Nabeya,0,0,0,0,0,0,0
12,JPN,14,Mako Kobata,0,0,0,0,0,0,0
12,JPN,18,Akane Moriya,0,0,0,0,0,0,0
12,JPN,21,Miwako Osanai,0,0,0,0,0,0,1
12,JPN,24,Aika Akutagawa,0,0,0,0,0,0,0
18,JPN,28,Mayu Ishikawa,17,16,39,1,4,0,17
18,JPN,7,Yuki Ishii,15,14,32,0,1,1,10
18,JPN,4,Risa Shinnabe,11,11,30,0,7,0,11
18,JPN,5,Erika Shinomiya,8,6,12,1,19,1,14
18,JPN,2,Sarina Koga,7,7,25,0,0,0,3
18,JPN,24,Aika Akutagawa,6,4,9,1,10,1,7
18,JPN,3,Nana Iwasaka,4,3,6,0,5,1,9
18,JPN,21,Miwako Osanai,4,4,8,0,2,0,0
18,JPN,12,Miya Sato,2,0,2,0,8,2,16
18,JPN,6,Haruka Miyashita,0,0,0,0,0,0,4
18,JPN,11,Yurie Nabeya,0,0,0,0,0,0,1
18,JPN,13,Mai Okumura,0,0,0,0,0,0,0
18,JPN,14,Mako Kobata,0,0,0,0,0,0,0
18,JPN,18,Akane Moriya,0,0,0,0,0,0,0
24,JPN,2,Sarina Koga,12,8,31,1,3,3,11
24,JPN,7,Yuki Ishii,12,11,24,0,3,1,17
24,JPN,21,Miwako Osanai,10,9,21,0,7,1,11
24,JPN,24,Aika Akutagawa,7,5,11,1,10,1,10
24,JPN,13,Mai Okumura,6,2,7,3,11,1,9
24,JPN,11,Yurie Nabeya,4,4,4,0,1,0,1
24,JPN,6,Haruka Miyashita,1,0,0,0,0,1,7
24,JPN,12,Miya Sato,1,1,2,0,2,0,7
24,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
24,JPN,4,Risa Shinnabe,0,0,0,0,0,0,0
24,JPN,5,Erika Shinomiya,0,0,0,0,0,0,0
24,JPN,14,Mako Kobata,0,0,0,0,0,0,0
24,JPN,18,Akane Moriya,0,0,0,0,0,0,0
24,JPN,28,Mayu Ishikawa,0,0,0,0,0,0,1
30,JPN,4,Risa Shinnabe,8,7,13,1,3,0,11
30,JPN,28,Mayu Ishikawa,7,7,15,0,0,0,2
30,JPN,7,Yuki Ishii,6,6,32,0,4,0,8
30,JPN,2,Sarina Koga,5,5,18,0,0,0,4
30,JPN,5,Erika Shinomiya,4,3,10,0,7,1,8
30,JPN,3,Nana Iwasaka,2,1,6,1,8,0,7
30,JPN,21,Miwako Osanai,2,2,5,0,0,0,1
30,JPN,11,Yurie Nabeya,1,1,7,0,1,0,2
30,JPN,6,Haruka Miyashita,0,0,0,0,0,0,0
30,JPN,12,Miya Sato,0,0,0,0,3,0,3
30,JPN,13,Mai Okumura,0,0,0,0,0,0,0
30,JPN,14,Mako Kobata,0,0,0,0,0,0,0
30,JPN,18,Akane Moriya,0,0,0,0,0,0,0
30,JPN,24,Aika Akutagawa,0,0,0,0,0,0,0
36,JPN,28,Mayu Ishikawa,23,21,59,1,3,1,17
36,JPN,7,Yuki Ishii,21,20,55,0,9,1,18
36,JPN,4,Risa Shinnabe,15,13,35,1,7,1,13
36,JPN,5,Erika Shinomiya,11,9,20,2,16,0,15
36,JPN,13,Mai Okumura,4,3,9,1,9,0,14
36,JPN,21,Miwako Osanai,4,4,8,0,2,0,0
36,JPN,12,Miya Sato,1,1,1,0,8,0,16
36,JPN,2,Sarina Koga,0,0,0,0,0,0,0
36,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
36,JPN,6,Haruka Miyashita,0,0,0,0,0,0,7
36,JPN,11,Yurie Nabeya,0,0,0,0,0,0,4
36,JPN,14,Mako Kobata,0,0,0,0,0,0,0
36,JPN,18,Akane Moriya,0,0,0,0,0,0,0
36,JPN,24,Aika Akutagawa,0,0,0,0,0,0,0
42,JPN,2,Sarina Koga,13,12,25,1,3,0,7
42,JPN,21,Miwako Osanai,13,13,26,0,4,0,9
42,JPN,7,Yuki Ishii,11,10,25,0,2,1,13
42,JPN,24,Aika Akutagawa,7,6,12,0,6,1,6
42,JPN,11,Yurie Nabeya,5,5,11,0,0,0,3
42,JPN,3,Nana Iwasaka,4,3,8,1,6,0,12
42,JPN,28,Mayu Ishikawa,4,3,6,0,1,1,8
42,JPN,13,Mai Okumura,3,2,5,1,5,0,4
42,JPN,4,Risa Shinnabe,0,0,0,0,0,0,0
42,JPN,5,Erika Shinomiya,0,0,0,0,0,0,0
42,JPN,6,Haruka Miyashita,0,0,0,0,0,0,3
42,JPN,12,Miya Sato,0,0,1,0,4,0,9
42,JPN,14,Mako Kobata,0,0,0,0,0,0,0
42,JPN,18,Akane Moriya,0,0,0,0,0,0,0
48,JPN,7,Yuki Ishii,12,11,42,1,10,0,7
48,JPN,4,Risa Shinnabe,8,8,27,0,4,0,9
48,JPN,13,Mai Okumura,8,6,13,1,11,1,12
48,JPN,28,Mayu Ishikawa,8,8,37,0,2,0,8
48,JPN,2,Sarina Koga,5,4,17,1,1,0,2
48,JPN,5,Erika Shinomiya,5,3,8,1,14,1,12
48,JPN,12,Miya Sato,2,1,4,1,4,0,8
48,JPN,21,Miwako Osanai,1,1,2,0,0,0,0
48,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
48,JPN,6,Haruka Miyashita,0,0,0,0,0,0,1
48,JPN,11,Yurie Nabeya,0,0,0,0,0,0,0
48,JPN,14,Mako Kobata,0,0,0,0,0,0,0
48,JPN,18,Akane Moriya,0,0,0,0,0,0,0
48,JPN,24,Aika Akutagawa,0,0,0,0,0,0,0
54,JPN,7,Yuki Ishii,19,19,40,0,4,0,14
54,JPN,11,Yurie Nabeya,18,14,40,1,2,3,21
54,JPN,13,Mai Okumura,13,7,9,6,23,0,14
54,JPN,24,Aika Akutagawa,13,10,20,1,16,2,17
54,JPN,4,Risa Shinnabe,8,5,20,3,8,0,17
54,JPN,2,Sarina Koga,6,5,24,0,0,1,7
54,JPN,16,Ai Kurogo,3,3,7,0,2,0,0
54,JPN,12,Miya Sato,1,1,2,0,4,0,13
54,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
54,JPN,5,Erika Shinomiya,0,0,0,0,0,0,0
54,JPN,6,Haruka Miyashita,0,0,0,0,0,0,4
54,JPN,14,Mako Kobata,0,0,0,0,0,0,0
54,JPN,18,Akane Moriya,0,0,0,0,0,0,0
54,JPN,28,Mayu Ishikawa,0,0,0,0,0,0,0
60,JPN,2,Sarina Koga,18,17,35,1,6,0,9
60,JPN,21,Miwako Osanai,15,15,25,0,7,0,7
60,JPN,11,Yurie Nabeya,14,12,23,0,2,2,15
60,JPN,24,Aika Akutagawa,6,5,9,1,9,0,7
60,JPN,16,Ai Kurogo,4,4,9,0,1,0,0
60,JPN,3,Nana Iwasaka,3,1,5,2,11,0,15
60,JPN,12,Miya Sato,3,0,1,1,6,2,14
60,JPN,28,Mayu Ishikawa,1,1,1,0,0,0,0
60,JPN,4,Risa Shinnabe,0,0,0,0,0,0,0
60,JPN,6,Haruka Miyashita,0,0,0,0,0,0,8
60,JPN,7,Yuki Ishii,0,0,0,0,0,0,0
60,JPN,13,Mai Okumura,0,0,0,0,0,0,0
60,JPN,14,Mako Kobata,0,0,0,0,0,0,0
60,JPN,18,Akane Moriya,0,0,0,0,0,0,0
66,JPN,7,Yuki Ishii,25,22,56,1,8,2,15
66,JPN,4,Risa Shinnabe,19,17,35,2,12,0,10
66,JPN,11,Yurie Nabeya,10,9,39,0,1,1,23
66,JPN,28,Mayu Ishikawa,10,10,24,0,3,0,2
66,JPN,24,Aika Akutagawa,9,5,16,1,24,3,18
66,JPN,13,Mai Okumura,4,2,8,1,16,1,15
66,JPN,16,Ai Kurogo,4,4,12,0,3,0,0
66,JPN,12,Miya Sato,3,2,2,0,3,1,12
66,JPN,6,Haruka Miyashita,1,0,0,0,0,1,5
66,JPN,2,Sarina Koga,0,0,0,0,0,0,0
66,JPN,3,Nana Iwasaka,0,0,0,0,0,0,0
66,JPN,5,Erika Shinomiya,0,0,0,0,0,0,0
66,JPN,14,Mako Kobata,0,0,0,0,0,0,0
66,JPN,18,Akane Moriya,0,0,0,0,0,0,0
