,Date,TeamA,TeamB,Result,S,Team A Kills,Team A Errors,Team A Total Attacks,Team A Hit Pct,Team A Assists,Team A Aces,Team A SErr,Team A Digs,Team A RErr,Team A Block Solos,Team A Block Assists,Team A BErr,Team A PTS,Team B Kills,Team B Errors,Team B Total Attacks,Team B Hit Pct,Team B Assists,Team B Aces,Team B SErr,Team B Digs,Team B RErr,Team B Block Solos,Team B Block Assists,Team B BErr,Team B PTS
155,9202019,Alabama St.,Arizona,0,3.0,28,19,76,0.118,28,0,6,27,11,1,2,3,30.0,38,6,73,0.438,34,11,5,27,0,6,4,4,57.0
156,9202019,Alabama St.,Sacramento St.,0,3.0,29,18,101,0.109,27,3,4,38,5,0,2,0,33.0,46,8,95,0.4,41,5,7,46,3,1,4,0,54.0
157,9212019,Alabama St.,New Mexico St.,0,3.0,33,19,89,0.157,27,1,1,37,6,2,8,2,40.0,46,12,103,0.33,42,6,9,36,1,1,10,1,58.0
158,9272019,Alabama St.,Texas Southern,0,5.0,53,31,151,0.146,50,6,10,52,5,4,14,1,70.0,58,35,151,0.152,56,5,7,61,6,4,4,0,69.0
159,9272019,Alabama St.,Ark.-Pine Bluff,0,3.0,39,22,118,0.14400000000000002,37,3,3,44,5,2,4,4,46.0,43,9,100,0.34,38,5,5,49,3,4,10,2,57.0
160,9282019,Alabama St.,Prairie View,0,5.0,54,21,187,0.17600000000000002,45,3,8,74,6,3,2,0,61.0,60,20,172,0.233,54,6,8,83,3,3,6,0,72.0
161,9282019,Alabama St.,Southern U.,0,5.0,51,20,138,0.225,43,5,10,59,6,2,8,5,62.0,58,25,150,0.22,43,6,9,62,5,5,0,1,69.0
162,9292019,Alabama St.,Grambling,1,3.0,45,16,99,0.293,43,3,7,52,4,1,8,0,53.0,19,18,92,0.011,18,4,3,33,3,1,12,0,30.0
163,10022019,Alabama St.,Southern Miss.,0,5.0,55,20,167,0.21,50,5,4,70,6,2,14,1,69.0,60,28,180,0.17800000000000002,55,6,8,80,5,1,6,0,70.0
164,10062019,Alabama St.,Alcorn,1,3.0,42,11,90,0.344,38,14,5,48,3,1,6,1,60.0,22,15,88,0.08,19,3,3,34,14,0,6,0,28.0
165,10072019,Alabama St.,Mississippi Val.,1,3.0,38,9,76,0.382,35,11,8,37,3,1,8,1,54.0,20,20,79,0.0,17,3,3,25,11,0,0,1,23.0
166,10132019,Alabama St.,Jackson St.,0,5.0,60,27,157,0.21,31,10,7,84,2,7,0,3,77.0,54,11,167,0.257,30,1,6,65,8,9,0,0,64.0
167,10182019,Alabama St.,Alabama A&M,1,3.0,45,17,112,0.25,43,7,4,45,1,4,4,4,58.0,35,19,108,0.14800000000000002,34,1,2,45,7,1,10,5,42.0
168,10252019,Alabama St.,Prairie View,1,4.0,55,14,132,0.311,52,5,6,50,4,4,8,0,68.0,50,24,136,0.191,43,4,4,50,5,2,4,0,58.0
169,10252019,Alabama St.,Ark.-Pine Bluff,1,4.0,57,28,163,0.17800000000000002,51,6,4,80,6,4,2,0,68.0,43,23,155,0.129,38,6,6,68,6,2,6,0,54.0
170,10262019,Alabama St.,Southern U.,0,5.0,60,30,143,0.21,46,8,5,56,3,1,2,0,70.0,53,20,149,0.221,35,3,6,44,8,10,8,3,70.0
171,10262019,Alabama St.,Texas Southern,1,3.0,34,14,80,0.25,27,6,3,26,3,3,6,0,46.0,31,22,86,0.105,25,3,10,21,6,0,2,0,35.0
172,10272019,Alabama St.,Grambling,1,3.0,37,9,102,0.275,34,6,1,53,2,12,6,0,58.0,31,24,117,0.06,27,2,0,50,6,5,2,0,39.0
173,10292019,Alabama St.,Florida A&M,0,3.0,27,21,100,0.06,27,2,3,47,9,6,2,1,36.0,34,11,99,0.232,30,9,8,45,2,5,4,2,50.0
174,11032019,Alabama St.,Alcorn,1,3.0,36,10,81,0.321,31,5,5,27,5,1,12,4,48.0,33,20,85,0.153,30,5,9,30,5,0,2,2,39.0
175,11042019,Alabama St.,Mississippi Val.,1,3.0,48,15,102,0.324,45,3,10,49,3,1,8,0,56.0,17,17,86,0.0,14,3,4,35,3,3,4,1,25.0
176,11062019,Alabama St.,Troy,0,3.0,25,20,73,0.068,23,1,3,21,7,5,8,2,35.0,44,22,94,0.234,40,7,14,25,1,2,12,0,59.0
177,11112019,Alabama St.,Jackson St.,1,3.0,44,12,96,0.333,38,5,7,45,4,3,8,1,56.0,31,22,104,0.087,29,4,2,38,5,1,8,0,40.0
178,11152019,Alabama St.,Alabama A&M,0,5.0,72,31,176,0.233,70,4,3,58,9,0,14,1,83.0,64,21,150,0.287,62,9,6,65,4,2,12,0,81.0
179,11222019,Alabama St.,Southern U.,1,4.0,55,28,143,0.189,49,10,6,42,4,3,12,1,74.0,41,24,120,0.142,36,4,4,46,10,3,18,2,57.0
180,11232019,Alabama St.,Alabama A&M,1,4.0,64,25,142,0.275,60,13,9,42,5,0,8,1,81.0,40,16,104,0.231,36,5,4,41,12,2,8,2,51.0
181,11242019,Alabama St.,Prairie View,1,3.0,48,15,123,0.268,46,6,5,61,1,3,10,0,62.0,31,20,125,0.08800000000000001,29,1,0,50,6,0,10,0,37.0
182,12052019,Alabama St.,Florida,0,3.0,28,16,95,0.126,26,3,8,27,6,1,2,0,33.0,44,9,85,0.412,41,6,6,43,3,1,8,2,55.0
183,8302019,Alabama,Marist,1,3.0,40,17,88,0.261,39,9,5,35,5,1,16,0,0.0,28,18,85,0.118,28,5,6,24,9,1,8,0,0.0
184,8302019,Alabama,Buffalo,1,3.0,39,21,100,0.18,36,5,5,47,3,4,14,0,0.0,33,23,107,0.093,29,3,5,32,5,3,16,0,0.0
185,8312019,Alabama,Colgate,1,5.0,60,25,182,0.192,57,3,10,69,6,3,10,2,0.0,61,25,169,0.213,58,6,8,79,3,3,12,3,0.0
186,9062019,Alabama,Navy,1,3.0,38,15,102,0.225,37,4,6,47,2,5,6,0,50.0,28,20,102,0.078,26,2,8,42,4,1,8,0,35.0
187,9062019,Alabama,VCU,0,5.0,55,21,140,0.243,53,6,16,54,5,3,14,2,71.0,53,22,139,0.223,52,5,11,59,6,2,18,1,69.0
188,9072019,Alabama,NC State,1,4.0,47,16,150,0.207,42,3,14,64,4,1,12,4,57.0,47,34,155,0.084,43,4,11,76,3,3,12,0,60.0
189,9122019,Alabama,UAB,1,3.0,43,25,118,0.153,39,1,3,44,3,0,20,2,54.0,38,30,119,0.067,36,3,6,41,1,1,16,0,50.0
190,9132019,Alabama,Georgia St.,1,3.0,35,8,107,0.252,31,5,7,54,6,1,14,4,48.0,31,25,124,0.048,29,6,8,52,5,1,4,1,40.0
191,9142019,Alabama,Alcorn,1,3.0,37,7,74,0.405,36,8,4,41,4,3,4,0,50.0,19,16,78,0.038,19,4,8,26,8,1,4,0,26.0
192,9172019,Alabama,Kennesaw St.,0,4.0,38,13,115,0.217,33,5,9,36,11,6,10,5,54.0,62,26,130,0.277,59,11,12,57,5,1,6,1,77.0
193,9202019,Alabama,Florida St.,0,3.0,27,23,88,0.045,27,1,8,38,2,0,8,2,32.0,39,7,86,0.3720000000000001,36,2,8,37,1,1,16,0,50.0
194,9242019,Alabama,Texas A&M,0,4.0,47,18,126,0.23,43,7,9,47,2,4,16,1,66.0,67,20,149,0.315,58,2,8,50,7,1,17,2,78.5
195,9292019,Alabama,Arkansas,1,5.0,53,16,143,0.259,49,5,9,66,9,6,26,5,77.0,65,36,175,0.166,58,9,12,58,5,2,8,1,80.0
196,10022019,Alabama,Auburn,1,4.0,59,25,161,0.211,53,4,7,72,5,0,20,0,73.0,52,21,152,0.204,46,5,6,60,4,2,10,0,64.0
197,10062019,Alabama,Georgia,0,3.0,36,9,119,0.227,34,2,5,55,1,0,12,0,44.0,56,21,138,0.254,51,1,6,70,2,0,10,0,62.0
198,10092019,Alabama,Mississippi St.,1,4.0,66,20,181,0.254,60,8,6,85,4,3,8,1,81.0,59,25,172,0.198,57,4,11,79,8,1,10,0,69.0
199,10182019,Alabama,LSU,0,4.0,51,26,150,0.16699999999999998,45,3,10,69,8,1,8,0,59.0,48,16,137,0.234,46,8,11,61,3,4,14,0,67.0
200,10202019,Alabama,Kentucky,0,3.0,18,20,92,-0.022,17,0,1,27,4,3,0,2,21.0,48,6,83,0.506,44,4,7,41,0,7,8,0,63.0
201,10252019,Alabama,Florida,0,3.0,37,16,101,0.208,36,1,9,37,8,1,6,0,42.0,40,6,87,0.391,36,8,4,39,1,2,12,1,56.0
202,10272019,Alabama,South Carolina,0,3.0,33,14,83,0.229,31,3,6,27,7,1,12,3,43.0,46,9,84,0.44,40,7,2,33,3,1,12,1,60.0
203,11032019,Alabama,Ole Miss,1,5.0,67,27,170,0.235,59,4,7,66,1,5,26,1,89.0,62,32,171,0.175,56,1,4,66,4,3,16,0,74.0
204,11082019,Alabama,Missouri,0,5.0,60,19,146,0.281,53,9,10,45,7,8,22,4,88.0,73,29,162,0.272,66,7,9,53,9,4,10,1,89.0
205,11102019,Alabama,Tennessee,0,3.0,32,12,97,0.206,30,5,4,38,5,2,8,1,43.0,53,9,105,0.419,50,5,8,47,5,3,4,1,63.0
206,11152019,Alabama,Missouri,0,3.0,26,19,95,0.07400000000000001,22,4,3,32,3,0,6,0,33.0,49,10,95,0.411,47,3,11,43,4,2,10,0,59.0
207,11172019,Alabama,Arkansas,0,5.0,54,21,143,0.231,54,9,6,58,9,0,22,5,74.0,68,25,164,0.262,64,9,17,58,9,1,16,1,86.0
208,11222019,Alabama,Tennessee,0,3.0,34,15,89,0.213,32,2,6,32,3,2,8,1,42.0,52,12,104,0.385,46,3,9,38,2,0,4,2,57.0
209,11242019,Alabama,LSU,0,3.0,31,26,105,0.048,27,2,6,38,4,5,4,2,40.0,35,11,91,0.264,34,4,7,42,2,9,10,1,53.0
210,11272019,Alabama,Georgia,0,3.0,32,15,108,0.157,30,1,3,39,3,0,16,1,41.0,55,19,120,0.3,53,3,9,55,1,1,4,1,61.0
211,11302019,Alabama,Auburn,0,3.0,40,25,111,0.135,37,2,4,34,5,0,4,1,44.0,44,9,96,0.365,42,5,4,37,2,4,8,2,57.0
212,8302019,Albany,Idaho St.,0,4.0,51,35,158,0.101,47,2,6,77,8,4,16,5,0.0,48,23,162,0.154,42,8,6,64,2,1,12,4,0.0
213,8302019,Albany,Abilene Christian,1,4.0,66,17,132,0.371,65,9,12,53,3,3,8,2,0.0,50,18,125,0.256,45,3,3,41,9,0,12,2,0.0
214,8312019,Albany,Omaha,0,5.0,49,22,161,0.168,47,6,14,58,6,3,18,3,0.0,61,29,160,0.2,59,6,14,73,6,0,13,4,0.0
215,9062019,Albany,Kansas,0,3.0,39,21,109,0.165,35,4,9,40,6,4,12,0,53.0,37,14,95,0.242,34,6,4,41,4,4,6,1,50.0
216,9072019,Albany,UCF,0,3.0,37,14,114,0.202,36,0,11,49,1,0,4,2,39.0,51,21,134,0.224,52,1,11,59,0,2,6,2,57.0
217,9082019,Albany,South Carolina,0,3.0,24,22,89,0.022,21,2,5,19,6,1,8,2,31.0,39,8,74,0.419,36,7,5,34,2,1,18,1,56.0
218,9132019,Albany,Coastal Carolina,0,4.0,32,17,104,0.14400000000000002,25,3,7,41,9,2,16,0,45.0,61,18,129,0.333,56,9,16,51,3,0,8,0,74.0
219,9132019,Albany,Youngstown St.,1,3.0,39,8,101,0.307,36,6,8,52,4,1,10,0,51.0,39,22,115,0.14800000000000002,34,4,5,44,6,0,8,0,47.0
220,9142019,Albany,Towson,0,3.0,26,18,99,0.081,25,1,2,34,7,2,16,0,37.0,46,12,96,0.354,40,7,4,46,1,0,21,0,63.5
221,9152019,Albany,George Washington,0,3.0,35,27,116,0.069,33,9,9,55,7,0,18,4,53.0,30,21,111,0.081,27,7,0,48,9,3,22,0,51.0
222,9202019,Albany,Rhode Island,0,3.0,30,20,105,0.095,26,3,6,41,5,1,22,4,45.0,43,19,112,0.214,39,5,10,51,3,0,16,2,56.0
223,9212019,Albany,Bryant,1,3.0,43,8,101,0.34700000000000003,38,3,8,44,4,1,16,3,55.0,34,20,107,0.131,29,4,5,38,3,1,2,0,40.0
224,9212019,Albany,Boston College,1,5.0,65,16,149,0.329,54,2,10,42,4,0,22,3,78.0,78,23,155,0.355,73,4,7,57,2,1,6,3,86.0
225,9272019,Albany,UMBC,1,5.0,62,30,170,0.188,59,6,4,63,6,4,16,0,80.0,54,32,159,0.138,52,6,8,71,6,2,24,3,74.0
226,10042019,Albany,New Hampshire,1,3.0,44,16,86,0.326,41,7,6,29,2,4,6,2,58.0,30,14,85,0.188,27,2,7,24,7,1,8,2,37.0
227,10112019,Albany,Stony Brook,1,5.0,72,23,199,0.246,69,7,11,94,4,3,16,3,90.0,65,25,200,0.2,59,4,8,91,7,3,4,2,74.0
228,10132019,Albany,Hartford,1,3.0,39,14,85,0.294,35,4,4,32,3,3,20,3,56.0,34,23,98,0.112,34,3,6,30,4,1,12,0,44.0
229,10182019,Albany,Binghamton,1,3.0,41,12,89,0.326,38,12,6,41,2,1,10,0,59.0,23,15,86,0.093,22,2,6,30,12,1,12,1,32.0
230,10222019,Albany,Siena,1,3.0,35,19,99,0.162,32,7,4,43,2,4,10,1,51.0,29,21,99,0.081,27,2,7,39,7,4,12,0,41.0
231,10252019,Albany,UMBC,1,3.0,45,15,91,0.33,41,11,8,33,4,1,12,3,63.0,35,9,89,0.292,33,4,8,24,11,2,4,5,43.0
232,11032019,Albany,New Hampshire,0,5.0,57,28,152,0.191,48,4,9,63,10,0,20,4,71.0,62,26,159,0.226,53,10,10,58,4,2,28,2,88.0
233,11082019,Albany,Hartford,1,4.0,44,23,116,0.181,40,9,7,35,7,1,22,3,65.0,53,27,127,0.205,49,7,13,40,9,0,8,0,64.0
234,11102019,Albany,Stony Brook,1,4.0,47,21,141,0.184,42,8,7,56,1,3,34,7,75.0,50,34,159,0.101,44,1,7,62,8,0,8,1,55.0
235,11152019,Albany,Binghamton,1,3.0,38,11,88,0.307,34,5,7,35,5,1,14,2,51.0,31,18,92,0.141,25,5,12,35,5,0,4,1,38.0
236,11222019,Albany,Stony Brook,1,4.0,53,23,149,0.201,46,5,8,65,0,2,20,2,70.0,51,28,168,0.13699999999999998,47,0,8,67,5,0,8,1,55.0
237,11232019,Albany,Hartford,1,5.0,49,17,133,0.241,46,4,5,44,5,3,32,6,72.0,64,40,161,0.149,62,5,10,55,4,1,6,0,73.0
238,12052019,Albany,Texas,0,3.0,19,21,72,-0.028,18,2,6,20,4,0,4,2,23.0,43,7,70,0.514,39,4,12,27,2,2,16,0,57.0
239,9062019,Alcorn,Nicholls St.,0,3.0,17,22,96,-0.052000000000000005,15,1,6,51,8,4,0,0,22.0,32,10,100,0.22,28,8,9,55,1,8,0,0,48.0
240,9072019,Alcorn,Nicholls St.,0,3.0,14,18,84,-0.048,14,3,3,36,5,3,0,0,20.0,44,10,97,0.35100000000000003,41,5,8,46,3,6,3,0,56.5
241,9102019,Alcorn,South Alabama,0,3.0,15,12,89,0.034,12,0,6,23,6,0,10,0,20.0,46,10,90,0.4,37,6,9,45,0,1,4,0,55.0
242,9132019,Alcorn,UAB,0,3.0,18,23,105,-0.048,17,3,9,42,5,0,6,0,24.0,37,13,94,0.255,33,5,9,56,3,0,8,2,46.0
243,9132019,Alcorn,ETSU,0,3.0,27,14,95,0.13699999999999998,25,4,7,29,6,0,14,1,38.0,44,17,97,0.278,43,6,7,47,4,3,12,2,59.0
244,9142019,Alcorn,Alabama,0,3.0,19,16,78,0.038,19,4,8,26,8,1,4,0,26.0,37,7,74,0.405,36,8,4,41,4,3,4,0,50.0
245,9272019,Alcorn,Southern U.,0,3.0,24,23,94,0.011,24,4,9,32,8,0,0,1,28.0,35,17,89,0.202,33,8,3,42,4,0,12,1,49.0
246,9272019,Alcorn,Prairie View,0,3.0,29,25,89,0.045,29,1,2,25,8,1,2,0,32.0,36,7,69,0.42,34,8,3,27,1,0,6,0,47.0
247,9282019,Alcorn,Texas Southern,0,4.0,43,22,120,0.175,35,2,11,43,8,1,0,1,46.0,54,22,126,0.254,46,8,11,47,2,1,10,2,68.0
248,9282019,Alcorn,Grambling,0,5.0,52,31,184,0.114,45,4,11,76,9,3,6,2,62.0,50,32,164,0.11,43,9,5,87,4,2,14,1,68.0
249,9292019,Alcorn,Ark.-Pine Bluff,1,4.0,54,26,146,0.192,50,5,7,75,6,4,20,1,73.0,48,28,155,0.129,46,6,9,61,5,2,24,2,68.0
250,10062019,Alcorn,Alabama St.,0,3.0,22,15,88,0.08,19,3,3,34,14,0,6,0,28.0,42,11,90,0.344,38,14,5,48,3,1,6,1,60.0
251,10072019,Alcorn,Alabama A&M,0,3.0,28,17,104,0.106,26,5,3,40,8,0,2,1,34.0,39,7,91,0.35200000000000004,34,8,5,48,4,1,4,2,50.0
252,10102019,Alcorn,Jackson St.,0,3.0,20,19,87,0.011,19,1,4,24,5,0,14,3,28.0,41,19,94,0.234,38,5,6,43,1,1,10,3,52.0
253,10142019,Alcorn,Mississippi Val.,1,3.0,29,13,81,0.198,24,10,4,39,6,2,12,3,47.0,26,22,93,0.043,23,6,8,31,10,4,2,1,37.0
254,10252019,Alcorn,Texas Southern,0,3.0,26,14,83,0.145,17,6,4,20,3,0,0,1,32.0,48,8,85,0.471,35,3,8,37,6,2,0,0,53.0
255,10252019,Alcorn,Southern U.,0,5.0,62,29,146,0.226,40,6,15,47,3,4,2,0,73.0,46,17,118,0.246,27,3,5,40,6,5,6,1,57.0
256,10262019,Alcorn,Prairie View,0,3.0,27,21,110,0.055,21,6,3,39,4,1,0,0,34.0,40,10,93,0.32299999999999995,29,4,4,53,6,5,4,0,51.0
257,10262019,Alcorn,Grambling,0,5.0,37,30,140,0.05,32,13,16,42,8,2,8,0,56.0,39,21,121,0.149,29,8,4,53,13,3,18,1,59.0
258,10272019,Alcorn,Ark.-Pine Bluff,0,3.0,25,24,109,0.009000000000000001,24,5,8,50,6,0,6,0,33.0,28,15,100,0.13,27,6,2,51,5,2,2,1,37.0
259,11032019,Alcorn,Alabama St.,0,3.0,33,20,85,0.153,30,5,9,30,5,0,2,2,39.0,36,10,81,0.321,31,5,5,27,5,1,12,4,48.0
260,11042019,Alcorn,Alabama A&M,0,3.0,17,19,83,-0.024,17,3,4,20,11,0,8,1,24.0,40,5,70,0.5,31,11,5,40,3,2,2,1,54.0
261,11072019,Alcorn,Jackson St.,0,3.0,19,23,91,-0.044,16,7,3,35,4,5,8,1,35.0,40,20,102,0.196,37,4,7,46,7,4,9,0,52.5
262,11112019,Alcorn,Mississippi Val.,1,4.0,42,21,128,0.16399999999999998,36,7,10,56,7,1,8,0,54.0,37,29,132,0.061,29,7,9,58,7,2,10,1,51.0
263,8302019,American,George Washington,1,4.0,62,23,162,0.241,58,12,13,70,7,0,12,1,80.0,38,20,137,0.131,31,7,3,64,12,1,22,4,57.0
264,8302019,American,Howard,1,4.0,53,15,153,0.248,45,4,7,70,4,0,8,0,61.0,45,23,151,0.146,42,4,10,67,4,1,12,2,56.0
265,8312019,American,Hartford,0,4.0,74,28,193,0.238,66,2,14,79,7,1,11,1,0.0,52,19,162,0.204,44,7,2,77,2,2,20,3,0.0
266,9062019,American,Winthrop,1,5.0,65,22,166,0.259,58,14,17,64,5,2,12,3,87.0,54,22,145,0.221,51,5,10,61,14,1,18,2,69.0
267,9062019,American,Ohio,0,5.0,70,22,191,0.251,66,6,16,88,3,3,18,6,88.0,63,22,184,0.223,61,3,12,82,6,5,12,6,77.0
268,9072019,American,Temple,0,3.0,33,18,126,0.119,32,7,12,51,3,1,7,0,44.5,40,15,116,0.21600000000000005,38,3,5,65,7,3,12,0,52.0
269,9112019,American,Norfolk St.,1,3.0,36,13,86,0.267,35,13,11,41,6,1,4,0,52.0,20,20,84,0.0,20,6,4,34,13,2,4,4,30.0
270,9132019,American,Duke,1,3.0,39,14,90,0.278,31,8,6,44,3,2,4,0,51.0,25,18,91,0.077,23,3,8,33,8,0,10,1,33.0
271,9132019,American,Georgia,0,4.0,40,18,135,0.163,34,6,11,57,7,2,12,0,54.0,61,23,150,0.253,58,7,11,70,6,1,12,2,75.0
272,9142019,American,Northwestern,0,4.0,51,17,157,0.217,46,9,10,69,7,3,12,3,69.0,63,21,164,0.256,54,7,8,75,9,1,12,0,77.0
273,9202019,American,Rutgers,1,3.0,43,12,98,0.316,37,10,8,43,2,0,10,0,58.0,29,13,96,0.16699999999999998,23,2,7,30,10,0,8,3,35.0
274,9212019,American,Ole Miss,0,4.0,59,18,155,0.265,53,6,18,55,4,0,18,3,74.0,51,19,137,0.234,46,4,7,67,6,1,12,1,62.0
275,9252019,American,Rider,1,3.0,42,7,75,0.467,39,11,7,38,1,1,6,1,57.0,26,14,84,0.14300000000000002,21,1,4,21,11,1,6,2,31.0
276,9272019,American,Colgate,0,4.0,49,21,131,0.214,39,2,14,55,6,1,4,0,54.0,54,24,141,0.213,47,6,13,56,2,3,12,3,69.0
277,9282019,American,Army West Point,1,4.0,50,15,132,0.265,49,8,4,54,6,4,12,1,68.0,50,23,135,0.2,46,6,6,54,8,3,12,5,65.0
278,10042019,American,Lehigh,1,3.0,44,14,94,0.319,39,4,5,38,1,1,8,2,53.0,30,20,99,0.101,29,1,3,33,4,2,14,2,40.0
279,10052019,American,Bucknell,1,3.0,46,11,107,0.327,42,4,1,55,6,2,2,1,53.0,33,13,107,0.187,32,6,6,39,4,2,8,2,45.0
280,10122019,American,Navy,1,5.0,50,17,152,0.217,48,8,14,63,5,6,16,3,72.0,57,31,161,0.161,55,5,13,68,8,2,6,2,67.0
281,10182019,American,Holy Cross,1,3.0,37,10,86,0.314,35,9,10,39,2,2,14,0,55.0,31,22,98,0.092,28,2,6,34,9,1,2,0,35.0
282,10192019,American,Lafayette,1,4.0,59,17,123,0.341,45,8,10,45,8,3,8,0,74.0,46,23,127,0.181,41,8,4,35,8,1,18,0,64.0
283,10222019,American,Loyola Maryland,1,5.0,57,26,175,0.177,45,9,9,88,4,0,22,5,77.0,60,29,189,0.16399999999999998,53,4,12,75,10,2,14,2,73.0
284,10252019,American,Army West Point,1,3.0,36,11,101,0.248,34,8,5,45,2,1,18,1,54.0,37,21,116,0.138,34,2,6,47,8,3,8,2,46.0
285,10262019,American,Colgate,1,3.0,54,11,110,0.391,48,0,9,47,1,1,16,4,63.0,29,14,104,0.14400000000000002,29,1,6,34,0,0,6,2,33.0
286,11012019,American,Bucknell,1,3.0,40,12,106,0.264,37,8,5,50,1,1,14,0,56.0,31,20,107,0.103,29,1,5,47,8,0,6,2,35.0
287,11022019,American,Lehigh,1,3.0,36,11,86,0.29100000000000004,33,10,4,35,1,3,8,1,53.0,33,19,87,0.161,33,1,7,34,10,2,6,0,39.0
288,11062019,American,Loyola Maryland,1,5.0,63,23,178,0.225,55,4,5,76,5,1,14,0,75.0,59,25,171,0.199,59,5,8,83,4,2,18,1,75.0
289,11092019,American,Navy,1,3.0,39,10,84,0.345,37,9,7,27,0,4,10,1,57.0,34,17,85,0.2,33,0,8,26,9,0,6,0,37.0
290,11152019,American,Holy Cross,1,4.0,63,21,146,0.28800000000000003,56,7,8,64,4,0,14,2,77.0,40,18,136,0.162,34,4,5,46,7,0,22,0,55.0
291,11162019,American,Lafayette,1,3.0,37,8,74,0.392,31,9,9,28,3,0,18,0,55.0,22,20,75,0.027000000000000003,21,3,7,19,9,1,5,0,28.5
292,11232019,American,Navy,1,4.0,53,18,146,0.24,49,6,8,66,8,6,12,1,71.0,57,26,168,0.185,51,8,10,62,6,1,10,1,71.0
293,11242019,American,Army West Point,1,4.0,56,15,156,0.263,47,5,7,77,6,3,26,2,77.0,51,26,161,0.155,46,6,5,78,5,1,16,1,66.0
294,12062019,American,Towson,0,5.0,65,29,166,0.217,62,9,5,67,4,6,16,3,88.0,61,26,162,0.21600000000000005,59,4,5,65,9,2,19,4,76.5
295,8302019,Arizona St.,Houston,1,4.0,63,29,147,0.231,63,7,6,75,5,6,13,0,82.5,44,20,153,0.157,40,5,8,47,6,7,16,0,64.0
296,8312019,Arizona St.,LSU,1,5.0,56,27,166,0.175,50,6,7,78,4,5,10,0,72.0,53,36,171,0.099,47,9,10,69,6,1,22,0,74.0
297,8312019,Arizona St.,A&M-Corpus Christi,1,4.0,52,14,146,0.26,43,12,8,65,3,5,0,0,69.0,46,17,147,0.197,37,2,5,64,12,1,0,0,49.0
298,9062019,Arizona St.,Tennessee Tech,1,3.0,41,14,125,0.21600000000000005,36,3,4,67,0,3,12,1,53.0,34,24,129,0.078,32,0,7,60,3,5,8,1,43.0
299,9062019,Arizona St.,Western Ky.,0,4.0,54,27,149,0.181,53,5,8,67,9,2,6,1,64.0,54,19,152,0.23,52,9,9,57,5,4,14,2,74.0
300,9072019,Arizona St.,Louisville,0,4.0,41,29,140,0.086,41,5,8,56,4,3,8,0,53.0,52,23,138,0.21,50,4,6,59,5,4,18,2,69.0
301,9132019,Arizona St.,Louisiana,1,3.0,46,12,117,0.29100000000000004,43,5,7,59,3,0,4,1,53.0,24,17,113,0.062,24,3,6,52,5,2,4,1,31.0
302,9132019,Arizona St.,Oklahoma,0,5.0,50,24,182,0.14300000000000002,44,6,3,94,3,3,20,0,69.0,64,31,203,0.163,56,3,8,97,6,0,22,0,78.0
303,9142019,Arizona St.,Georgia Tech,1,4.0,45,16,139,0.209,42,9,7,59,3,8,12,0,68.0,57,30,152,0.17800000000000002,53,3,9,71,9,3,8,0,67.0
304,9192019,Arizona St.,UNLV,1,5.0,60,16,137,0.321,56,6,17,69,8,1,14,2,74.0,52,22,152,0.197,47,8,16,52,6,1,12,3,67.0
305,9202019,Arizona St.,Kansas,1,3.0,40,15,97,0.258,36,7,6,47,3,2,12,0,55.0,29,18,104,0.106,25,3,10,32,7,3,14,2,42.0
306,9262019,Arizona St.,Arizona,1,3.0,45,11,103,0.33,37,1,4,46,3,1,4,0,49.0,36,17,106,0.179,32,3,12,38,1,3,6,0,45.0
307,9292019,Arizona St.,UCLA,0,3.0,24,16,97,0.08199999999999999,23,4,6,44,8,4,4,1,34.0,42,10,103,0.311,39,8,7,49,4,4,8,2,58.0
308,10042019,Arizona St.,Colorado,1,4.0,52,31,155,0.135,51,7,12,66,5,3,10,1,67.0,43,19,139,0.173,44,5,15,62,7,7,18,3,64.0
309,10062019,Arizona St.,Utah,0,3.0,33,15,111,0.162,30,1,7,47,1,4,2,3,39.0,52,14,116,0.328,48,1,9,55,1,2,14,1,62.0
310,10112019,Arizona St.,California,0,3.0,44,11,115,0.287,42,1,5,54,7,1,10,2,51.0,51,9,118,0.35600000000000004,47,7,4,51,1,1,8,3,63.0
311,10132019,Arizona St.,Stanford,0,3.0,45,12,104,0.317,45,1,9,39,2,1,6,1,50.0,52,9,108,0.398,50,2,6,41,1,0,14,5,61.0
312,10182019,Arizona St.,Washington,0,4.0,53,17,168,0.214,51,1,9,76,5,3,4,0,59.0,63,22,172,0.238,61,5,8,84,1,2,20,0,80.0
313,10202019,Arizona St.,Washington St.,1,5.0,71,22,174,0.282,66,7,10,76,5,4,8,3,86.0,65,16,168,0.292,59,5,6,68,7,1,20,0,81.0
314,10252019,Arizona St.,Oregon,1,5.0,45,22,150,0.153,41,6,10,60,2,6,14,1,64.0,56,37,163,0.117,53,2,12,71,6,3,18,0,70.0
315,10272019,Arizona St.,Oregon St.,1,3.0,42,7,103,0.34,37,1,13,46,4,3,6,2,49.0,35,17,102,0.17600000000000002,32,4,12,47,1,1,2,0,41.0
316,11012019,Arizona St.,Utah,0,5.0,70,23,187,0.251,66,5,12,74,4,1,20,2,86.0,75,24,181,0.282,58,4,6,77,5,0,20,4,89.0
317,11032019,Arizona St.,Colorado,0,3.0,36,20,109,0.147,35,3,9,39,4,1,4,0,42.0,38,11,94,0.287,29,4,4,41,3,1,8,0,47.0
