 


  
  

NCAA Women's Volleyball
Division IAces Per Set
Through Games 12/21/2019


"Rank","Name","S","W-L","Aces","Per Set"
"105","IUPUI","115","7-22","1275","663","4115","35.78"
"106","Sacred Heart","120","20-12","1614","688","4293","35.78"
"107","Fairfield","110","24-6","1475","618","3935","35.77"
"108","Nicholls St.","106","11-16","1321","565","3791","35.76"
"109","Xavier","103","11-17","1244","529","3681","35.74"
"110","Niagara","105","13-16","1214","444","3752","35.73"
"111","Northern Ariz.","124","21-11","1562","503","4429","35.72"
"112","South Dakota","123","31-3","1762","600","4392","35.71"
"113","Marshall","101","18-10","1282","466","3606","35.70"
"114","Stony Brook","96","9-17","1167","491","3427","35.70"
"115","Marquette","122","28-6","1808","612","4355","35.70"
"116","Rice","108","27-4","1561","527","3853","35.68"
"117","East Carolina","113","19-11","1480","527","4031","35.67"
"118","Lamar University","94","9-17","1148","595","3349","35.63"
"119","UCLA","102","19-12","1428","505","3634","35.63"
"120","Western Mich.","112","14-14","1427","587","3990","35.63"
"121","CSU Bakersfield","114","9-19","1361","662","4060","35.61"
"122","Southeastern La.","118","14-17","1486","602","4202","35.61"
"123","Arizona St.","124","17-14","1548","600","4415","35.60"
"124","Fairleigh Dickinson","98","4-26","891","493","3488","35.59"
"125","West Virginia","108","12-17","1387","598","3841","35.56"
"126","Princeton","90","17-8","1323","443","3200","35.56"
"127","Virginia Tech","121","11-20","1384","683","4302","35.55"
"128","Fresno St.","104","14-16","1295","662","3696","35.54"
"129","Ark.-Pine Bluff","124","10-24","1292","656","4404","35.52"
"130","Auburn","103","7-22","1179","623","3656","35.50"
"131","New Orleans","111","13-18","1413","644","3939","35.49"
"132","Kentucky","114","25-7","1645","533","4044","35.47"
"133","Missouri St.","125","10-22","1534","794","4431","35.45"
"134","Navy","111","17-12","1456","590","3932","35.42"
"135","Illinois","118","16-14","1608","640","4179","35.42"
"136","Hawaii","114","26-4","1553","548","4036","35.40"
"137","A&M-Corpus Christi","117","19-12","1524","558","4141","35.39"
"138","Oral Roberts","123","8-23","1453","637","4352","35.38"
"139","Kennesaw St.","115","22-9","1657","678","4068","35.37"
"140","Bucknell","102","14-14","1263","537","3608","35.37"
"141","Oregon","113","9-20","1478","624","3997","35.37"
"142","Morgan St.","114","18-13","1427","627","4031","35.36"
"143","Duke","110","12-19","1334","610","3888","35.35"
"144","Furman","109","8-21","1322","555","3852","35.34"
"145","Central Ark.","124","16-14","1633","706","4381","35.33"
"146","Little Rock","95","6-22","1007","537","3356","35.33"
"147","Stanford","120","30-4","1780","502","4236","35.30"
"148","Colgate","122","24-8","1597","600","4306","35.30"
"149","Troy","120","23-10","1627","784","4235","35.29"
"150","Washington St.","123","23-10","1590","646","4340","35.28"
"151","Stetson","103","12-15","1271","434","3633","35.27"
"152","Kansas St.","113","9-19","1391","525","3984","35.26"
"153","St. Francis Brooklyn","119","14-17","1402","568","4195","35.25"
"154","Grand Canyon","116","24-6","1489","505","4089","35.25"
"155","North Carolina","107","15-13","1363","605","3771","35.24"
"156","McNeese","106","11-17","1270","575","3735","35.24"
"157","Seton Hall","114","8-24","1258","587","4010","35.18"
"158","Southern U.","108","11-21","1041","581","3797","35.16"
"159","High Point","122","21-13","1548","676","4289","35.16"
"160","UMKC","111","17-12","1487","574","3901","35.14"
"161","UT Martin","118","13-19","1460","701","4147","35.14"
"162","Elon","129","14-18","1583","760","4528","35.10"
"163","Eastern Ill.","106","3-26","1134","604","3720","35.09"
"164","Cornell","86","17-6","1196","409","3018","35.09"
"165","FIU","103","10-16","1306","619","3614","35.09"
"166","Towson","112","29-3","1604","546","3929","35.08"
"167","Memphis","110","17-11","1417","631","3858","35.07"
"168","UNC Asheville","90","13-13","1058","447","3156","35.07"
"169","Santa Clara","124","21-12","1576","581","4347","35.06"
"170","Duquesne","94","10-17","1109","504","3292","35.02"
"171","FGCU","108","27-5","1461","459","3782","35.02"
"172","NC State","123","11-19","1530","667","4307","35.02"
"173","North Florida","126","15-18","1636","649","4412","35.02"
"174","Air Force","114","8-22","1375","767","3991","35.01"
"175","South Dakota St.","107","6-22","1212","620","3745","35.00"
"176","Samford","118","24-6","1549","581","4129","34.99"
"177","Marist","115","15-15","1459","621","4022","34.97"
"178","LMU (CA)","110","14-15","1444","607","3847","34.97"
"179","Oregon St.","122","9-22","1527","710","4266","34.97"
"180","Yale","83","15-8","1098","390","2900","34.94"
"181","Ole Miss","117","14-15","1405","583","4086","34.92"
"182","Brown","87","13-10","1090","387","3036","34.90"
"183","Jackson St.","130","18-19","1537","776","4535","34.88"
"184","Tennessee","108","15-13","1476","540","3766","34.87"
"185","Liberty","121","21-12","1588","629","4219","34.87"
"186","UConn","104","12-16","1233","557","3625","34.86"
"187","UT Arlington","131","20-14","1710","669","4565","34.85"
"188","Hofstra","111","17-12","1471","628","3863","34.80"
"189","Wyoming","119","22-9","1542","547","4141","34.80"
"190","Saint Louis","112","17-12","1435","592","3897","34.79"
"191","Pepperdine","114","18-11","1529","554","3966","34.79"
"192","Wisconsin","116","27-7","1666","498","4030","34.74"
"193","Indiana","126","14-19","1503","685","4377","34.74"
"194","Long Beach St.","110","12-17","1484","604","3817","34.70"
"195","Cincinnati","125","27-7","1889","630","4337","34.70"
"196","Pittsburgh","111","30-2","1627","562","3851","34.69"
"","The Citadel","111","11-20","1249","650","3851","34.69"
"198","Georgia","112","20-10","1549","648","3883","34.67"
"199","Davidson","105","10-18","1225","569","3640","34.67"
"200","Wichita St.","105","9-19","1209","553","3633","34.60"
"201","Arizona","117","15-17","1520","574","4046","34.58"
"202","New Hampshire","102","17-10","1224","484","3527","34.58"
"203","Belmont","108","2-29","1231","611","3734","34.57"
"204","ETSU","122","25-6","1629","603","4217","34.57"
"205","George Mason","97","4-22","1096","542","3351","34.55"
"206","Boise St.","111","18-12","1397","586","3833","34.53"
"207","Omaha","129","19-14","1742","713","4453","34.52"
"208","San Jose St.","107","10-19","1362","650","3693","34.51"
"209","Idaho","124","13-18","1483","531","4279","34.51"
"210","American","120","24-8","1601","527","4140","34.50"
"211","Lehigh","109","14-17","1323","548","3756","34.46"
"212","UC Santa Barbara","107","23-6","1485","543","3684","34.43"
"213","George Washington","100","15-14","1160","594","3441","34.41"
"214","Northeastern","108","15-14","1418","589","3715","34.40"
"215","Middle Tenn.","117","13-17","1425","687","4024","34.39"
"216","Gonzaga","110","11-19","1266","562","3783","34.39"
"217","LIU Brooklyn","105","12-17","1257","589","3611","34.39"
"218","Radford","95","10-16","1062","532","3265","34.37"
"219","Mississippi St.","114","13-17","1326","617","3917","34.36"
"220","Chattanooga","115","7-23","1302","626","3949","34.34"
"221","Abilene Christian","93","7-19","1054","449","3191","34.31"
"222","Washington","133","27-7","1794","609","4555","34.25"
"223","Saint Mary's (CA)","106","11-17","1232","551","3630","34.25"
"224","Wofford","116","15-16","1425","649","3969","34.22"
"225","Utah","137","24-10","1909","711","4684","34.19"
"226","Southern California","132","18-14","1718","602","4512","34.18"
"227","Fla. Atlantic","100","16-11","1370","530","3416","34.16"
"228","Campbell","108","17-13","1361","613","3688","34.15"
"229","New Mexico","115","11-19","1343","604","3927","34.15"
"230","Iowa","115","10-21","1447","571","3924","34.12"
"231","CSUN","108","12-16","1329","536","3684","34.11"
"232","Ga. Southern","101","7-20","1113","501","3445","34.11"
"233","Boston College","128","20-12","1656","676","4363","34.09"
"234","UNLV","128","20-11","1688","671","4358","34.05"
"235","Lafayette","125","13-19","1482","670","4255","34.04"
"236","Seattle U","120","13-18","1429","725","4084","34.03"
"237","N.C. Central","123","8-24","1357","650","4185","34.02"
"238","Dayton","114","22-9","1510","543","3877","34.01"
"239","Hampton","95","8-17","1103","560","3227","33.97"
"240","TCU","108","12-18","1346","635","3667","33.95"
"241","St. John's (NY)","118","22-12","1600","676","4005","33.94"
"242","Jacksonville","116","10-21","1408","611","3936","33.93"
"243","UNCW","117","14-15","1322","612","3969","33.92"
"244","South Fla.","113","7-23","1328","593","3832","33.91"
"245","South Alabama","119","20-11","1500","536","4030","33.87"
"246","Nebraska","119","28-5","1641","567","4029","33.86"
"247","Western Ill.","107","6-23","1186","576","3616","33.79"
"248","Providence","115","6-25","1292","677","3885","33.78"
"249","USC Upstate","101","8-19","1126","519","3412","33.78"
"250","North Dakota","113","12-18","1264","522","3815","33.76"
"251","Michigan","118","21-11","1644","588","3982","33.75"
"252","N.C. A&T","115","16-15","1408","640","3876","33.70"
"253","Virginia","107","13-18","1332","577","3603","33.67"
"254","UMBC","88","7-16","1054","472","2961","33.65"
"255","Northern Ill.","110","8-22","1319","661","3700","33.64"
"256","Baylor","104","29-2","1518","500","3498","33.63"
"257","Villanova","112","22-9","1450","430","3767","33.63"
"258","Arkansas","113","11-19","1374","654","3796","33.59"
"259","Texas St.","118","24-9","1521","596","3959","33.55"
"260","Mercer","114","14-17","1433","653","3824","33.54"
"261","Delaware","104","15-14","1336","569","3488","33.54"
"262","Georgetown","122","13-19","1402","671","4091","33.53"
"263","Clemson","107","11-18","1337","585","3588","33.53"
"264","UC Irvine","105","5-23","1206","591","3520","33.52"
"265","Utah Valley","113","11-19","1354","619","3788","33.52"
"266","UTRGV","117","14-17","1384","601","3921","33.51"
"267","Columbia","93","12-12","1255","489","3116","33.51"
"268","Florida St.","105","19-10","1311","456","3515","33.48"
"269","Penn","82","11-10","1026","433","2745","33.48"
"270","Georgia Tech","123","26-8","1744","587","4109","33.41"
"271","Manhattan","115","8-23","1184","589","3841","33.40"
"272","Gardner-Webb","84","3-22","791","497","2804","33.38"
"273","Northwestern","118","14-18","1482","618","3938","33.37"
"274","James Madison","93","20-8","1171","440","3103","33.37"
"275","Texas A&M","120","23-8","1651","661","4003","33.36"
"276","LSU","102","15-13","1260","509","3398","33.31"
"277","Denver","117","23-9","1488","629","3897","33.31"
"278","New Mexico St.","108","27-4","1470","529","3590","33.24"
"279","Bethune-Cookman","118","8-24","1219","561","3922","33.24"
"280","Tennessee St.","104","12-17","1150","532","3455","33.22"
"281","San Diego","112","25-6","1590","534","3720","33.21"
"282","Grambling","109","11-24","1014","634","3620","33.21"
"283","Charleston So.","103","14-15","1238","584","3420","33.20"
"284","Montana","112","7-23","1255","607","3717","33.19"
"285","Alabama","105","12-17","1235","534","3484","33.18"
"286","Purdue","122","24-8","1585","595","4041","33.12"
"287","Buffalo","119","13-17","1484","632","3932","33.04"
"288","Harvard","88","5-18","1033","457","2906","33.02"
"289","Kansas","96","9-17","1102","510","3165","32.97"
"290","Penn St.","117","27-6","1617","512","3853","32.93"
"291","Louisville","121","22-10","1526","658","3978","32.88"
"292","Texas Southern","103","11-18","1194","593","3385","32.86"
"293","California","113","20-10","1522","506","3713","32.86"
"294","Missouri","111","22-8","1628","532","3647","32.86"
"295","William & Mary","97","7-20","1081","531","3180","32.78"
"296","Colorado","106","13-17","1293","548","3473","32.76"
"297","Hartford","109","16-13","1415","525","3563","32.69"
"298","Florida A&M","106","10-20","1067","567","3463","32.67"
"299","Cal Poly","110","21-9","1361","549","3593","32.66"
"300","South Carolina","114","20-12","1469","509","3720","32.63"
"301","Miami (FL)","102","10-16","1236","570","3328","32.63"
"302","Wake Forest","105","14-15","1257","531","3421","32.58"
"303","UTEP","106","13-15","1267","586","3446","32.51"
"304","Albany (NY)","99","16-11","1182","511","3210","32.42"
"305","Coppin St.","114","13-18","1316","602","3691","32.38"
"306","VCU","112","24-7","1445","493","3625","32.37"
"307","Howard","121","20-13","1497","683","3916","32.36"
"308","San Diego St.","110","15-14","1436","597","3557","32.34"
"309","Alabama St.","142","17-22","1708","777","4591","32.33"
"310","UC Davis","112","17-13","1428","563","3619","32.31"
"311","Delaware St.","110","12-18","1274","610","3551","32.28"
"312","Incarnate Word","114","7-23","1275","531","3677","32.25"
"313","Alabama A&M","114","20-15","1347","487","3667","32.17"
"314","Florida","117","27-5","1570","491","3758","32.12"
"315","Rutgers","105","8-23","1153","600","3370","32.10"
"316","Texas","98","23-4","1355","334","3145","32.09"
"317","Coastal Caro.","116","24-6","1536","473","3719","32.06"
"318","Michigan St.","110","15-15","1329","564","3524","32.04"
"319","Western Ky.","118","32-2","1604","467","3778","32.02"
"320","Syracuse","94","12-13","1205","505","3001","31.93"
"321","NJIT","110","1-31","1050","616","3496","31.78"
"322","Saint Francis (PA)","93","3-25","909","510","2953","31.75"
"323","Colorado St.","110","29-2","1508","512","3490","31.73"
"324","BYU","112","26-5","1458","487","3552","31.71"
"325","Binghamton","74","0-23","697","414","2336","31.57"
"326","Norfolk St.","86","2-23","787","456","2700","31.40"
"327","Utah St.","108","2-28","975","527","3361","31.12"
"328","UMES","127","12-19","1459","662","3952","31.12"
"329","Mississippi Val.","108","4-30","905","708","3359","31.10"
"330","Alcorn","102","7-23","913","601","3161","30.99"
"331","Maryland","127","13-19","1421","578","3915","30.83"
"332","South Carolina St.","82","0-29","635","525","2257","27.52"
Reclassifying
"NR","California Baptist","117","14-16","1423","608","4034","34.48"
"NR","North Ala.","101","4-25","950","526","3172","31.41"
"NR","Merrimack","78","1-24","651","481","2291","29.37"

NCAA Women's Volleyball
Division ITeam Assists
Through Games 12/21/2019


"Rank","Name","S","W-L","Assists"
"1","Utah","137","24-10","1775"
"","Cincinnati","125","27-7","1775"
"3","UNI","129","24-11","1720"
"4","Marquette","122","28-6","1714"
"5","Northern Colo.","132","26-8","1706"
"6","Illinois St.","132","22-12","1705"
"7","Stanford","120","30-4","1674"
"8","Sam Houston St.","134","19-14","1658"
"9","South Dakota","123","31-3","1652"
"10","Weber St.","133","26-9","1649"
"11","Washington","133","27-7","1646"
"12","Omaha","129","19-14","1635"
"13","Georgia Tech","123","26-8","1609"
"14","Milwaukee","119","26-6","1602"
"15","UCF","122","25-8","1599"
"","Morehead St.","119","23-10","1599"
"17","Ball St.","126","20-12","1589"
"18","Wisconsin","116","27-7","1581"
"19","UT Arlington","131","20-14","1577"
"20","Southern California","132","18-14","1574"
"21","UNLV","128","20-11","1568"
"22","Boston College","128","20-12","1559"
"23","Tulsa","132","18-16","1555"
"","Loyola Maryland","122","13-18","1555"
"25","Tulane","131","22-11","1553"
"26","Kennesaw St.","115","22-9","1551"
"","Houston","141","16-17","1551"
"28","Northern Ky.","123","19-13","1545"
"29","Loyola Chicago","124","21-11","1543"
"30","North Florida","126","15-18","1529"
"31","Penn St.","117","27-6","1528"
"32","Nebraska","119","28-5","1526"
"33","Central Ark.","124","16-14","1525"
"34","Southern Ill.","134","14-18","1524"
"","Alabama St.","142","17-22","1524"
"36","Purdue Fort Wayne","128","18-15","1523"
"37","Troy","120","23-10","1522"
